id,hbnew,hb_label,sitenew,site_label,sexnew,sex_label,label,age_label,trans1.1993,trans1.1994,trans1.1995,trans1.1996,trans1.1997,trans1.1998,trans1.1999,trans1.2000,trans1.2001,trans1.2002,trans1.2003,trans1.2004,trans1.2005,trans1.2006,trans1.2007,trans1.2008,trans1.2009,trans1.2010,trans1.2011,trans1.2012,trans1.2013,trans1.2014,trans1.2015,trans1.2016,trans1.2017
12044003,1,SCOTLAND,440,All brain and CNS tumours (malignant and non-malignant),2,Females,3,Number of registrations: 15-19,..,..,..,..,..,..,..,4,4,4,7,6,6,10,10,9,6,6,9,9,4,9,3,6,4
12044004,1,SCOTLAND,440,All brain and CNS tumours (malignant and non-malignant),2,Females,4,Number of registrations: 20-24,..,..,..,..,..,..,..,10,5,8,8,6,9,11,13,9,6,9,10,7,7,9,8,14,8
12044005,1,SCOTLAND,440,All brain and CNS tumours (malignant and non-malignant),2,Females,5,Number of registrations: 25-29,..,..,..,..,..,..,..,13,11,10,11,9,17,11,13,9,23,14,13,11,8,11,9,15,11
12044006,1,SCOTLAND,440,All brain and CNS tumours (malignant and non-malignant),2,Females,6,Number of registrations: 30-34,..,..,..,..,..,..,..,14,22,17,12,10,14,9,22,15,18,24,15,22,11,20,14,16,15
12044007,1,SCOTLAND,440,All brain and CNS tumours (malignant and non-malignant),2,Females,7,Number of registrations: 35-39,..,..,..,..,..,..,..,23,25,20,15,17,19,31,30,28,22,26,24,24,19,18,18,19,18
12044008,1,SCOTLAND,440,All brain and CNS tumours (malignant and non-malignant),2,Females,8,Number of registrations: 40-44,..,..,..,..,..,..,..,16,22,22,19,26,21,23,30,27,30,34,23,28,29,25,25,22,21
12044009,1,SCOTLAND,440,All brain and CNS tumours (malignant and non-malignant),2,Females,9,Number of registrations: 45-49,..,..,..,..,..,..,..,19,32,32,17,34,29,26,43,42,31,39,30,28,38,32,33,35,25
12044010,1,SCOTLAND,440,All brain and CNS tumours (malignant and non-malignant),2,Females,10,Number of registrations: 50-54,..,..,..,..,..,..,..,35,23,22,30,26,35,38,39,36,41,30,43,64,44,48,38,35,42
12044011,1,SCOTLAND,440,All brain and CNS tumours (malignant and non-malignant),2,Females,11,Number of registrations: 55-59,..,..,..,..,..,..,..,34,36,33,19,49,52,44,46,41,40,40,41,34,40,52,39,45,46
12044012,1,SCOTLAND,440,All brain and CNS tumours (malignant and non-malignant),2,Females,12,Number of registrations: 60-64,..,..,..,..,..,..,..,43,34,41,34,48,28,34,48,48,51,49,59,47,52,50,50,44,48
12044013,1,SCOTLAND,440,All brain and CNS tumours (malignant and non-malignant),2,Females,13,Number of registrations: 65-69,..,..,..,..,..,..,..,47,38,27,34,36,45,57,47,65,61,54,44,55,67,57,79,76,64
12044014,1,SCOTLAND,440,All brain and CNS tumours (malignant and non-malignant),2,Females,14,Number of registrations: 70-74,..,..,..,..,..,..,..,42,47,51,46,47,56,49,53,49,62,56,48,62,58,53,67,50,65
12044015,1,SCOTLAND,440,All brain and CNS tumours (malignant and non-malignant),2,Females,15,Number of registrations: 75-79,..,..,..,..,..,..,..,53,39,53,48,38,44,43,47,60,52,58,64,52,64,51,64,53,56
12044016,1,SCOTLAND,440,All brain and CNS tumours (malignant and non-malignant),2,Females,16,Number of registrations: 80x4,..,..,..,..,..,..,..,27,32,49,41,43,30,32,40,42,49,46,46,62,44,38,47,50,47
12044017,1,SCOTLAND,440,All brain and CNS tumours (malignant and non-malignant),2,Females,17,Number of registrations: 85x9,..,..,..,..,..,..,..,18,26,23,18,28,18,17,24,35,39,32,31,35,35,46,61,38,31
12044018,1,SCOTLAND,440,All brain and CNS tumours (malignant and non-malignant),2,Females,18,Number of registrations: 90+,..,..,..,..,..,..,..,9,10,7,10,12,10,13,12,12,22,13,23,20,24,21,23,25,20
12044019,1,SCOTLAND,440,All brain and CNS tumours (malignant and non-malignant),2,Females,19,Number of registrations: All Ages,..,..,..,..,..,..,..,421,421,436,381,453,442,464,533,549,570,546,542,588,562,554,593,565,531
12044020,1,SCOTLAND,440,All brain and CNS tumours (malignant and non-malignant),2,Females,20,Incidence rate: Under 5,..,..,..,..,..,..,..,2.903663698,1.48711047,5.314262722,3.087086716,5.432041284,3.854158637,3.060958998,2.245727503,5.09513342,3.564731968,3.507172167,4.866518354,8.97771455,6.256778176,2.806643325,7.047713017,8.58915905,1.459960581
12044021,1,SCOTLAND,440,All brain and CNS tumours (malignant and non-malignant),2,Females,21,Incidence rate: 5..,..,..,..,..,..,..,..,1.958748751,4.014505747,2.732240437,2.776563031,3.517336954,0.714168387,5.070663315,7.392676814,3.005507593,4.556673628,3.035361967,4.53490745,5.205970504,2.172873843,3.536217944,2.091146087,3.411339292,2.70586564
12044022,1,SCOTLAND,440,All brain and CNS tumours (malignant and non-malignant),2,Females,22,Incidence rate: 10-14,..,..,..,..,..,..,..,4.452699608,4.453379479,3.803872342,2.549849559,3.833596361,1.939199628,3.288370349,2.003379033,7.439620715,4.110067611,4.873497918,4.240282686,5.817758708,4.460966543,3.763359928,1.503951633,3.731426823,2.927893308
12044023,1,SCOTLAND,440,All brain and CNS tumours (malignant and non-malignant),2,Females,23,Incidence rate: 15-19,..,..,..,..,..,..,..,2.545614225,2.556367912,2.549622019,4.436023042,3.775294473,3.772967942,6.245160001,6.161581308,5.528798899,3.654837177,3.666764447,5.608874486,5.773894299,2.61744132,5.991571856,2.024072975,4.108294647,2.821551007
12044024,1,SCOTLAND,440,All brain and CNS tumours (malignant and non-malignant),2,Females,24,Incidence rate: 20-24,..,..,..,..,..,..,..,6.425702811,3.170858542,4.950678862,4.869853174,3.618446842,5.310486441,6.438094792,7.54147813,5.159455849,3.420499051,5.061127169,5.450036788,3.751520706,3.766660748,4.863182467,4.335831856,7.680533687,4.507753336
12044025,1,SCOTLAND,440,All brain and CNS tumours (malignant and non-malignant),2,Females,25,Incidence rate: 25-29,..,..,..,..,..,..,..,7.662925587,6.800029673,6.506561868,7.376263185,6.01897985,11.13841114,7.003157788,7.891126731,5.294055364,13.33990662,8.028121362,7.3881687,6.234307963,4.49150544,6.090100265,4.915534728,7.979784546,5.732988659
12044026,1,SCOTLAND,440,All brain and CNS tumours (malignant and non-malignant),2,Females,26,Incidence rate: 30-34,..,..,..,..,..,..,..,7.014379478,11.16439573,8.824384369,6.451925093,5.593591981,8.099555103,5.433535783,13.81579774,9.605717323,11.4517658,15.01454534,9.138428921,12.96948045,6.332794086,11.37701729,7.869589657,8.908289163,8.306107758
12044027,1,SCOTLAND,440,All brain and CNS tumours (malignant and non-malignant),2,Females,27,Incidence rate: 35-39,..,..,..,..,..,..,..,11.0720114,11.98799283,9.581756336,7.2307277,8.278266628,9.405847467,15.49109262,15.23035918,14.64159468,11.94302093,14.58134709,13.98340636,14.64825869,11.88480496,11.23707736,11.06521098,11.41243956,10.41503932
12044028,1,SCOTLAND,440,All brain and CNS tumours (malignant and non-malignant),2,Females,28,Incidence rate: 40-44,..,..,..,..,..,..,..,8.437528015,11.3209489,11.12307685,9.423294384,12.66624446,10.04337783,10.95191158,14.23879407,12.8622265,14.44460494,16.63909797,11.34172621,14.05093464,15.0312027,13.46924702,13.91478585,12.73818967,12.68422324
12044029,1,SCOTLAND,440,All brain and CNS tumours (malignant and non-malignant),2,Females,29,Incidence rate: 45-49,..,..,..,..,..,..,..,11.27817317,18.71531088,18.23902239,9.449221551,18.39627746,15.30843864,13.41388544,21.73363659,20.77408186,15.06609642,18.62508656,14.2476527,13.28733385,18.11507842,15.39794053,16.15643344,17.25591508,12.52442262
12044030,1,SCOTLAND,440,All brain and CNS tumours (malignant and non-malignant),2,Females,30,Incidence rate: 50-54,..,..,..,..,..,..,..,20.08216474,12.99838933,12.93866485,17.91055469,15.54847236,20.79582657,22.23821813,22.23400434,20.03093667,22.2434409,15.92466571,22.32374624,32.57644011,21.93693132,23.50452462,18.26299677,16.72544466,20.0313825
12044031,1,SCOTLAND,440,All brain and CNS tumours (malignant and non-malignant),2,Females,31,Incidence rate: 55-59,..,..,..,..,..,..,..,23.41259184,24.29822016,20.78190337,11.55563124,29.02929589,30.06944886,25.03712892,27.20975766,24.62285,24.12137878,23.97319796,24.23683526,19.64330077,22.5915948,28.63309986,20.99607535,23.67374424,23.67728885
12044032,1,SCOTLAND,440,All brain and CNS tumours (malignant and non-malignant),2,Females,32,Incidence rate: 60-64,..,..,..,..,..,..,..,31.18065929,24.83038655,29.91936367,24.494089,34.05922047,19.72733998,23.48682665,30.86518985,29.7783375,30.84403803,28.98756493,34.33526348,28.51318887,32.03903834,30.92203319,30.72177744,26.64309157,28.39010368
12044033,1,SCOTLAND,440,All brain and CNS tumours (malignant and non-malignant),2,Females,33,Incidence rate: 65-69,..,..,..,..,..,..,..,36.3692641,29.40971604,20.96387226,26.20605668,27.54926344,34.34065934,43.80908462,36.04957968,49.16829931,45.50303229,39.9683214,31.88452007,37.06324337,43.56816793,36.0898828,48.926103,46.32536253,40.58518767
12044034,1,SCOTLAND,440,All brain and CNS tumours (malignant and non-malignant),2,Females,34,Incidence rate: 70-74,..,..,..,..,..,..,..,35.92261243,40.19223862,43.26433661,38.98470274,39.95715233,47.65551868,41.66950133,45.03050179,41.22670481,51.72744642,46.56577416,40.09924563,51.703721,47.72562702,42.93305683,53.85678917,39.3236335,47.38403668
12044035,1,SCOTLAND,440,All brain and CNS tumours (malignant and non-malignant),2,Females,35,Incidence rate: 75-79,..,..,..,..,..,..,..,52.81725231,39.2267305,54.02540213,49.18032787,38.91369352,44.70045615,43.59639873,47.02539371,59.73002031,51.72173705,57.35589332,62.89555407,50.88460936,61.94767357,48.82625512,61.0302672,50.79985814,53.51119435
12044036,1,SCOTLAND,440,All brain and CNS tumours (malignant and non-malignant),2,Females,36,Incidence rate: 80x4,..,..,..,..,..,..,..,40.82188053,46.27219619,66.03417606,53.76555595,54.97315265,39.62488443,42.91672814,54.11987552,56.83509703,65.86641216,60.94168146,60.35636497,79.78073167,56.36039913,48.21050228,59.25290907,62.33092736,58.12587343
12044037,1,SCOTLAND,440,All brain and CNS tumours (malignant and non-malignant),2,Females,37,Incidence rate: 85x9,..,..,..,..,..,..,..,42.185193,60.85002808,55.14529587,44.91466214,72.19471947,42.88777698,37.86528867,51.40507197,72.96074712,79.45886476,67.02553254,65.23843596,73.69041604,73.58351729,95.33678756,124.7801006,76.47260067,61.22973
12044038,1,SCOTLAND,440,All brain and CNS tumours (malignant and non-malignant),2,Females,38,Incidence rate: 90+,..,..,..,..,..,..,..,40.26485326,43.44426101,33.06409711,46.92412369,55.11919526,45.21000045,58.06941529,54.37491504,55.15719801,101.1633789,53.55524429,88.06524486,73.90709878,87.6744356,73.51654122,81.06583956,86.05851979,68.17329652
12044039,1,SCOTLAND,440,All brain and CNS tumours (malignant and non-malignant),2,Females,39,Crude Rate (Incidence),..,..,..,..,..,..,..,16.00143519,16.00476265,16.57569676,14.48451658,17.17407269,16.68605823,17.45685917,19.93684546,20.4271773,21.11165845,20.11806281,19.85638921,21.4887933,20.50331628,20.13761918,21.46582246,20.34425358,19.06985096
12044040,1,SCOTLAND,440,All brain and CNS tumours (malignant and non-malignant),2,Females,40,Crude Rate (Lower 95% CI) (Incidence),..,..,..,..,..,..,..,14.50924508,14.51226224,15.05613036,13.06643331,15.62877023,15.16654315,15.90440524,18.27999966,18.75396976,19.41386387,18.46575107,18.21969146,19.78677582,18.84299713,18.49543123,19.77265976,18.70110231,17.4821396
12044041,1,SCOTLAND,440,All brain and CNS tumours (malignant and non-malignant),2,Females,41,Crude Rate (Upper 95% CI) (Incidence),..,..,..,..,..,..,..,17.60543487,17.60909588,18.20706961,16.01452727,18.83083724,18.31658445,19.11990423,21.70353038,22.20962262,22.91816334,21.87855459,21.60065349,23.29805291,22.27072658,21.88651773,23.26520329,22.09309707,20.76302341
12044042,1,SCOTLAND,440,All brain and CNS tumours (malignant and non-malignant),2,Females,42,EASR (Incidence),..,..,..,..,..,..,..,16.85772712,16.62563437,17.09013065,14.9920391,17.6761358,17.23202947,17.95763646,20.33615063,20.77536237,21.4913315,20.36000347,20.00957815,21.51992889,20.45728279,19.89226362,21.08272524,19.88556061,18.62582702
12044044,1,SCOTLAND,440,All brain and CNS tumours (malignant and non-malignant),2,Females,44,EASR (Lower 95% CI) (Incidence),..,..,..,..,..,..,..,15.27973208,15.06867504,15.51664478,13.51777324,16.07888804,15.6571871,16.35436735,18.63958408,19.06650166,19.75462184,18.6813488,18.35429798,19.80909548,18.7950152,18.26434132,19.41316103,18.27318043,17.06967173
12044045,1,SCOTLAND,440,All brain and CNS tumours (malignant and non-malignant),2,Females,45,EASR (Upper 95% CI) (Incidence),..,..,..,..,..,..,..,18.51215153,18.25803931,18.73851467,16.54150923,19.3479342,18.88125431,19.63479919,22.10555599,22.55651413,23.30016492,22.10984653,21.73530053,23.30061139,22.18897984,21.58868849,22.82017773,21.56513737,20.24889496
12044046,1,SCOTLAND,440,All brain and CNS tumours (malignant and non-malignant),2,Females,46,WASR (Incidence),..,..,..,..,..,..,..,10.50665417,10.39838024,10.54358886,9.101919349,11.07630197,10.81392415,11.59914313,13.29876544,13.08410445,13.08503099,12.66748747,12.38862898,13.7150467,12.18620528,12.19771938,12.02981597,12.59400156,10.81240679
12044048,1,SCOTLAND,440,All brain and CNS tumours (malignant and non-malignant),2,Females,48,WASR (Lower 95% CI) (Incidence),..,..,..,..,..,..,..,9.389532889,9.293569566,9.399196099,8.047941571,9.903114962,9.681686275,10.40897929,12.03046615,11.82944198,11.85054174,11.45822983,11.17396163,12.40060914,11.01049154,11.02461147,10.88035356,11.35015964,9.753463709
12044049,1,SCOTLAND,440,All brain and CNS tumours (malignant and non-malignant),2,Females,49,WASR (Upper 95% CI) (Incidence),..,..,..,..,..,..,..,11.68565767,11.56434449,11.75277244,10.21981188,12.31421424,12.00786982,12.85280252,14.62971091,14.40109645,14.37980717,13.93653544,13.66506646,15.09474526,13.42070258,13.42928575,13.23616833,13.90158486,11.92513788
12044050,1,SCOTLAND,440,All brain and CNS tumours (malignant and non-malignant),2,Females,50,Standardised Incidence Ratio,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
20041000,2,North of Scotland,410,Malignant brain cancer,0,All Persons,0,Number of registrations: Under 5,2,2,1,0,2,1,2,1,1,3,3,1,4,3,1,0,1,0,1,2,1,3,3,4,2
20041001,2,North of Scotland,410,Malignant brain cancer,0,All Persons,1,Number of registrations: 5..,2,3,2,0,2,1,3,2,1,4,3,1,2,1,4,1,2,2,3,0,1,2,3,5,1
20041002,2,North of Scotland,410,Malignant brain cancer,0,All Persons,2,Number of registrations: 10-14,0,5,3,2,4,3,0,0,2,1,1,1,2,2,1,0,0,1,0,1,1,2,1,0,1
20041003,2,North of Scotland,410,Malignant brain cancer,0,All Persons,3,Number of registrations: 15-19,4,1,1,2,0,3,3,0,0,0,1,1,3,2,0,1,1,0,0,0,0,2,0,1,3
20041004,2,North of Scotland,410,Malignant brain cancer,0,All Persons,4,Number of registrations: 20-24,2,1,3,3,1,1,1,3,1,1,0,0,0,2,2,3,3,1,2,1,3,0,2,1,1
20041005,2,North of Scotland,410,Malignant brain cancer,0,All Persons,5,Number of registrations: 25-29,1,2,4,7,3,4,2,4,0,3,3,1,2,0,4,2,1,1,0,2,3,4,2,5,4
20041006,2,North of Scotland,410,Malignant brain cancer,0,All Persons,6,Number of registrations: 30-34,4,4,2,3,3,1,4,7,4,6,2,2,0,2,2,2,3,2,2,2,2,2,1,5,3
20041007,2,North of Scotland,410,Malignant brain cancer,0,All Persons,7,Number of registrations: 35-39,5,4,1,4,1,5,7,4,7,8,2,3,1,5,5,7,0,3,3,2,5,3,6,3,4
20041008,2,North of Scotland,410,Malignant brain cancer,0,All Persons,8,Number of registrations: 40-44,4,5,6,3,2,6,8,7,0,6,5,3,1,3,0,6,3,5,5,8,7,3,3,7,8
20041009,2,North of Scotland,410,Malignant brain cancer,0,All Persons,9,Number of registrations: 45-49,4,6,9,2,3,4,5,6,5,5,6,5,6,2,6,10,6,3,10,10,9,3,10,6,5
20041010,2,North of Scotland,410,Malignant brain cancer,0,All Persons,10,Number of registrations: 50-54,8,12,3,5,3,5,7,12,10,7,7,5,9,5,10,6,7,10,10,9,2,6,7,6,9
20041011,2,North of Scotland,410,Malignant brain cancer,0,All Persons,11,Number of registrations: 55-59,11,4,12,8,10,10,3,13,9,5,6,17,5,11,10,14,15,11,11,15,10,13,12,13,13
20041012,2,North of Scotland,410,Malignant brain cancer,0,All Persons,12,Number of registrations: 60-64,10,15,14,10,12,2,12,15,11,10,17,20,4,10,7,14,11,14,12,8,11,10,14,12,9
20041013,2,North of Scotland,410,Malignant brain cancer,0,All Persons,13,Number of registrations: 65-69,16,10,8,10,11,14,17,13,20,8,9,9,6,12,16,13,19,14,16,11,18,19,15,11,24
20041014,2,North of Scotland,410,Malignant brain cancer,0,All Persons,14,Number of registrations: 70-74,15,10,11,8,14,7,15,12,7,12,12,9,13,15,14,8,14,17,13,12,13,9,19,11,18
20041015,2,North of Scotland,410,Malignant brain cancer,0,All Persons,15,Number of registrations: 75-79,3,9,7,4,14,11,7,10,7,8,9,8,8,9,10,9,8,8,15,13,11,12,18,8,16
20041016,2,North of Scotland,410,Malignant brain cancer,0,All Persons,16,Number of registrations: 80x4,1,2,6,7,9,6,6,3,4,5,6,1,4,6,5,11,7,6,3,15,8,2,10,11,11
20041017,2,North of Scotland,410,Malignant brain cancer,0,All Persons,17,Number of registrations: 85x9,0,1,1,0,1,4,3,4,2,3,4,3,2,1,1,5,4,2,5,2,6,8,4,7,2
20041018,2,North of Scotland,410,Malignant brain cancer,0,All Persons,18,Number of registrations: 90+,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,2,0,0,2,0,2,2,0,2
20041019,2,North of Scotland,410,Malignant brain cancer,0,All Persons,19,Number of registrations: All Ages,92,96,94,78,96,88,105,116,91,95,97,90,72,92,100,112,107,100,111,115,111,105,132,116,136
20041020,2,North of Scotland,410,Malignant brain cancer,0,All Persons,20,Incidence rate: Under 5,2.464814769,2.466699556,1.249406532,0,2.648199886,1.359693253,2.78442947,1.435399831,1.474165254,4.53124292,4.601721044,1.542662327,6.109855196,4.547452669,1.474556527,0,1.400364095,0,1.355472721,2.688352712,1.351369613,4.08763898,4.110152076,5.55771689,2.837845508
20041021,2,North of Scotland,410,Malignant brain cancer,0,All Persons,21,Incidence rate: 5..,2.436409707,3.634513339,2.433741391,0,2.449119542,1.234674602,3.735059761,2.538296549,1.304291118,5.288347127,4.017462571,1.351899419,2.727657079,1.383853201,5.657228524,1.436080076,2.90630086,2.903389707,4.339775489,0,1.391420501,2.710614767,4.009194419,6.577043487,1.306403992
20041022,2,North of Scotland,410,Malignant brain cancer,0,All Persons,22,Incidence rate: 10-14,0,5.993191734,3.610108303,2.430399436,4.860917012,3.627525665,0,0,2.445824977,1.2237206,1.229286522,1.228772947,2.465908811,2.493423595,1.254264499,0,0,1.302710941,0,1.371290659,1.404119687,2.848881102,1.426370742,0,1.396804112
20041023,2,North of Scotland,410,Malignant brain cancer,0,All Persons,23,Incidence rate: 15-19,5.019072475,1.246199093,1.229997171,2.445077448,0,3.663585184,3.710162134,0,0,0,1.248299192,1.240833344,3.732271709,2.449179525,0,1.197561764,1.176470588,0,0,0,0,2.519050318,0,1.309414692,4.066914297
20041024,2,North of Scotland,410,Malignant brain cancer,0,All Persons,24,Incidence rate: 20-24,2.098988288,1.08376413,3.365114975,3.526922173,1.241726994,1.302744883,1.314526836,3.96316895,1.321422908,1.301473268,0,0,0,2.468160727,2.418350443,3.554965695,3.504836675,1.147025762,2.20830987,1.093039524,3.236874474,0,2.165275477,1.118167994,1.156590833
20041025,2,North of Scotland,410,Malignant brain cancer,0,All Persons,25,Incidence rate: 25-29,1.008013709,2.023738452,4.122393874,7.346227712,3.260515161,4.528524041,2.373915417,4.99313444,0,4.144161567,4.28436777,1.424217393,2.756757502,0,5.078784647,2.453235204,1.200480192,1.175875733,0,2.296105805,3.371998921,4.433655882,2.193583767,5.41506471,4.341691089
